capture_id,image_rank_in_capture,image_path_rel
KAR_S1#A01#1#44,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00051.JPG
KAR_S1#A01#1#45,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00052.JPG
KAR_S1#A01#1#46,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00053.JPG
KAR_S1#A01#1#47,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00054.JPG
KAR_S1#A01#1#48,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00055.JPG
KAR_S1#A01#1#49,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00056.JPG
KAR_S1#A01#1#50,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00057.JPG
KAR_S1#A01#1#51,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00058.JPG
KAR_S1#A01#1#52,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00059.JPG
KAR_S1#A01#1#53,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00060.JPG
KAR_S1#A01#1#54,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00061.JPG
KAR_S1#A01#1#55,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00062.JPG
KAR_S1#A01#1#56,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00063.JPG
KAR_S1#A01#1#57,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00064.JPG
KAR_S1#A01#1#58,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00065.JPG
KAR_S1#A01#1#59,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00066.JPG
KAR_S1#A01#1#60,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00067.JPG
KAR_S1#A01#1#61,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00068.JPG
KAR_S1#A01#1#62,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00069.JPG
KAR_S1#A01#1#63,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00070.JPG
KAR_S1#A01#1#64,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00071.JPG
KAR_S1#A01#1#65,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00072.JPG
KAR_S1#A01#1#66,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00073.JPG
KAR_S1#A01#1#67,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00074.JPG
KAR_S1#A01#1#68,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00075.JPG
KAR_S1#A01#1#69,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00076.JPG
KAR_S1#A01#1#70,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00077.JPG
KAR_S1#A01#1#71,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00078.JPG
KAR_S1#A01#1#72,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00079.JPG
KAR_S1#A01#1#73,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00080.JPG
KAR_S1#A01#1#74,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00081.JPG
KAR_S1#A01#1#75,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00082.JPG
KAR_S1#A01#1#76,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00083.JPG
KAR_S1#A01#1#77,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00084.JPG
KAR_S1#A01#1#78,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00085.JPG
KAR_S1#A01#1#79,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00086.JPG
KAR_S1#A01#1#80,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00087.JPG
KAR_S1#A01#1#81,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00088.JPG
KAR_S1#A01#1#82,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00089.JPG
KAR_S1#A01#1#83,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00090.JPG
KAR_S1#A01#1#84,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00091.JPG
KAR_S1#A01#1#85,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00092.JPG
KAR_S1#A01#1#86,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00093.JPG
KAR_S1#A01#1#87,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00094.JPG
KAR_S1#A01#1#88,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00095.JPG
KAR_S1#A01#1#89,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00096.JPG
KAR_S1#A01#1#90,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00097.JPG
KAR_S1#A01#1#91,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00098.JPG
KAR_S1#A01#1#92,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00099.JPG
KAR_S1#A01#1#93,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00100.JPG
KAR_S1#A01#1#94,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00101.JPG
KAR_S1#A01#1#95,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00102.JPG
KAR_S1#A01#1#96,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00103.JPG
KAR_S1#A01#1#97,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00104.JPG
KAR_S1#A01#1#98,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00105.JPG
KAR_S1#A01#1#99,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00106.JPG
KAR_S1#A01#1#100,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00107.JPG
KAR_S1#A01#1#101,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00108.JPG
KAR_S1#A01#1#102,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00109.JPG
KAR_S1#A01#1#103,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00110.JPG
KAR_S1#A01#1#104,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00111.JPG
KAR_S1#A01#1#105,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00112.JPG
KAR_S1#A01#1#106,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00113.JPG
KAR_S1#A01#1#107,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00114.JPG
KAR_S1#A01#1#108,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00115.JPG
KAR_S1#A01#1#109,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00116.JPG
KAR_S1#A01#1#110,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00117.JPG
KAR_S1#A01#1#111,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00118.JPG
KAR_S1#A01#1#112,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00119.JPG
KAR_S1#A01#1#113,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00120.JPG
KAR_S1#A01#1#114,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00121.JPG
KAR_S1#A01#1#115,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00122.JPG
KAR_S1#A01#1#116,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00123.JPG
KAR_S1#A01#1#117,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00124.JPG
KAR_S1#A01#1#118,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00125.JPG
KAR_S1#A01#1#119,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00126.JPG
KAR_S1#A01#1#120,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00127.JPG
KAR_S1#A01#1#121,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00128.JPG
KAR_S1#A01#1#122,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00129.JPG
KAR_S1#A01#1#123,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00130.JPG
KAR_S1#A01#1#124,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00131.JPG
KAR_S1#A01#1#125,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00132.JPG
KAR_S1#A01#1#126,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00133.JPG
KAR_S1#A01#1#127,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00134.JPG
KAR_S1#A01#1#128,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00135.JPG
KAR_S1#A01#1#129,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00136.JPG
KAR_S1#A01#1#130,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00137.JPG
KAR_S1#A01#1#131,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00138.JPG
KAR_S1#A01#1#132,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00139.JPG
KAR_S1#A01#1#133,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00140.JPG
KAR_S1#A01#1#134,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00141.JPG
KAR_S1#A01#1#135,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00142.JPG
KAR_S1#A01#1#136,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00143.JPG
KAR_S1#A01#1#137,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00144.JPG
KAR_S1#A01#1#138,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00145.JPG
KAR_S1#A01#1#139,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00146.JPG
KAR_S1#A01#1#140,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00147.JPG
KAR_S1#A01#1#141,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00148.JPG
KAR_S1#A01#1#142,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00149.JPG
KAR_S1#A01#1#143,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00150.JPG
KAR_S1#A01#1#144,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00151.JPG
KAR_S1#A01#1#145,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00152.JPG
KAR_S1#A01#1#146,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00153.JPG
KAR_S1#A01#1#147,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00154.JPG
KAR_S1#A01#1#148,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00155.JPG
KAR_S1#A01#1#149,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00156.JPG
KAR_S1#A01#1#150,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00157.JPG
KAR_S1#A01#1#151,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00158.JPG
KAR_S1#A01#1#152,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00159.JPG
KAR_S1#A01#1#153,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00160.JPG
KAR_S1#A01#1#154,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00161.JPG
KAR_S1#A01#1#155,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00162.JPG
KAR_S1#A01#1#156,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00163.JPG
KAR_S1#A01#1#157,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00164.JPG
KAR_S1#A01#1#158,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00165.JPG
KAR_S1#A01#1#159,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00166.JPG
KAR_S1#A01#1#160,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00167.JPG
KAR_S1#A01#1#161,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00168.JPG
KAR_S1#A01#1#162,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00169.JPG
KAR_S1#A01#1#163,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00170.JPG
KAR_S1#A01#1#164,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00171.JPG
KAR_S1#A01#1#165,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00172.JPG
KAR_S1#A01#1#166,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00173.JPG
KAR_S1#A01#1#167,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00174.JPG
KAR_S1#A01#1#168,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00175.JPG
KAR_S1#A01#1#169,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00176.JPG
KAR_S1#A01#1#170,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00177.JPG
KAR_S1#A01#1#171,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00178.JPG
KAR_S1#A01#1#172,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00179.JPG
KAR_S1#A01#1#173,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00180.JPG
KAR_S1#A01#1#174,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00181.JPG
KAR_S1#A01#1#175,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00182.JPG
KAR_S1#A01#1#176,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00183.JPG
KAR_S1#A01#1#177,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00184.JPG
KAR_S1#A01#1#178,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00185.JPG
KAR_S1#A01#1#179,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00186.JPG
KAR_S1#A01#1#180,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00187.JPG
KAR_S1#A01#1#181,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00188.JPG
KAR_S1#A01#1#182,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00189.JPG
KAR_S1#A01#1#183,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00190.JPG
KAR_S1#A01#1#184,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00191.JPG
KAR_S1#A01#1#185,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00192.JPG
KAR_S1#A01#1#186,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00193.JPG
KAR_S1#A01#1#187,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00194.JPG
KAR_S1#A01#1#188,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00195.JPG
KAR_S1#A01#1#189,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00196.JPG
KAR_S1#A01#1#190,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00197.JPG
KAR_S1#A01#1#191,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00198.JPG
KAR_S1#A01#1#192,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00199.JPG
KAR_S1#A01#1#193,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00200.JPG
KAR_S1#A01#1#194,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00201.JPG
KAR_S1#A01#1#195,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00202.JPG
KAR_S1#A01#1#196,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00203.JPG
KAR_S1#A01#1#197,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00204.JPG
KAR_S1#A01#1#198,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00205.JPG
KAR_S1#A01#1#199,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00206.JPG
KAR_S1#A01#1#200,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00207.JPG
KAR_S1#A01#1#201,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00208.JPG
KAR_S1#A01#1#202,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00209.JPG
KAR_S1#A01#1#203,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00210.JPG
KAR_S1#A01#1#204,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00211.JPG
KAR_S1#A01#1#205,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00212.JPG
KAR_S1#A01#1#206,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00213.JPG
KAR_S1#A01#1#207,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00214.JPG
KAR_S1#A01#1#208,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00215.JPG
KAR_S1#A01#1#209,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00216.JPG
KAR_S1#A01#1#210,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00217.JPG
KAR_S1#A01#1#211,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00218.JPG
KAR_S1#A01#1#212,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00219.JPG
KAR_S1#A01#1#213,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00220.JPG
KAR_S1#A01#1#214,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00221.JPG
KAR_S1#A01#1#215,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00222.JPG
KAR_S1#A01#1#216,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00223.JPG
KAR_S1#A01#1#217,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00224.JPG
KAR_S1#A01#1#218,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00225.JPG
KAR_S1#A01#1#219,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00226.JPG
KAR_S1#A01#1#220,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00227.JPG
KAR_S1#A01#1#221,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00228.JPG
KAR_S1#A01#1#222,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00229.JPG
KAR_S1#A01#1#223,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00230.JPG
KAR_S1#A01#1#224,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00231.JPG
KAR_S1#A01#1#225,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00232.JPG
KAR_S1#A01#1#226,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00233.JPG
KAR_S1#A01#1#227,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00234.JPG
KAR_S1#A01#1#228,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00235.JPG
KAR_S1#A01#1#229,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00236.JPG
KAR_S1#A01#1#230,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00237.JPG
KAR_S1#A01#1#231,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00238.JPG
KAR_S1#A01#1#232,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00239.JPG
KAR_S1#A01#1#233,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00240.JPG
KAR_S1#A01#1#234,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00241.JPG
KAR_S1#A01#1#235,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00242.JPG
KAR_S1#A01#1#236,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00243.JPG
KAR_S1#A01#1#237,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00244.JPG
KAR_S1#A01#1#238,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00245.JPG
KAR_S1#A01#1#239,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00246.JPG
KAR_S1#A01#1#240,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00247.JPG
KAR_S1#A01#1#241,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00248.JPG
KAR_S1#A01#1#242,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00249.JPG
KAR_S1#A01#1#243,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00250.JPG
KAR_S1#A01#1#244,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00251.JPG
KAR_S1#A01#1#245,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00252.JPG
KAR_S1#A01#1#246,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00253.JPG
KAR_S1#A01#1#247,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00254.JPG
KAR_S1#A01#1#248,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00255.JPG
KAR_S1#A01#1#249,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00256.JPG
